name_key,total_inspections,total_violations,avg_violation_count,fails,BusinessName,address,latitude,longitude,last_inspection_date,facility_rating_status,fail_rate
A CUP OF JOY,4,2,0.5,0,a cup of joy,896 sutter street,37.788534,-122.415021,2024-10-09,0,0.0
A DESI,4,1,0.25,0,a desi,1501 noriega street,37.7538828,-122.4798713,2024-03-06,0,0.0
A GIRL NAMED PINKY,3,0,0.0,0,a girl named pinky,2948 folsom street,37.7501624,-122.4141189,2022-08-12,0,0.0
A LA TURCA,13,20,1.5384615384615385,3,a la turca,869 geary street,37.786143,-122.417617,2025-01-09,0,0.23076923076923078
A M LIQUOR,5,0,0.0,0,a m liquor,1600 sutter street,37.786928,-122.426964,2024-12-26,0,0.0
A M S MARKET,2,6,3.0,0,a m s market,500 bay shore boulevard,37.73943,-122.407407,2025-04-07,0,0.0
A MANO,10,8,0.8,0,a mano,450 hayes street,37.7768139,-122.4237766,2025-05-08,0,0.0
A N LIQUORS,1,0,0.0,0,a n liquors,1521 ocean avenue,37.724121,-122.4586305,2025-04-25,0,0.0
A PIZZA FILLMORE,3,0,0.0,1,a pizza fillmore,2043 fillmore street,37.7884891,-122.4339618,2022-12-19,0,0.3333333333333333
A TWIN SWEET,3,9,3.0,0,a twin sweet,709 larkin street,37.784466,-122.417901,2024-10-30,0,0.0
A Z DELI,5,26,5.2,0,a z deli,3325 24th street,37.751976,-122.419134,2025-05-30,0,0.0
A16,9,16,1.7777777777777777,1,a16,2355 chestnut street,37.799793,-122.442066,2024-09-20,0,0.1111111111111111
A16 AT FERRY BUILDING,4,0,0.0,1,a16 at ferry building,1 ferry plaza 17,37.7958379,-122.3937801,2023-03-03,2,0.25
AA BAKERY CAFE THE,2,6,3.0,0,aa bakery cafe the,1068 stockton street,37.795689,-122.4079785,2025-01-13,0,0.0
AAHA INDIAN CUISINE,11,37,3.3636363636363638,1,aaha indian cuisine,3316 17th street,37.763586,-122.419989,2024-11-01,0,0.09090909090909091
ABANICO COFFEE ROASTERS,3,2,0.6666666666666666,0,abanico coffee roasters,2121 mission street,37.763253,-122.419368,2025-01-02,0,0.0
ABC MARKET,1,6,6.0,0,abc market,2801 bryant street,37.74942,-122.4086805,2024-08-21,0,0.0
ABC SUPER MARKET,4,0,0.0,0,abc super market,641 broadway street,37.797753,-122.407597,2022-09-13,0,0.0
ABC SUPERMARKET,1,7,7.0,0,abc supermarket,639 broadway,37.79772445,-122.4076702,2024-10-10,0,0.0
ABE S PIZZA,8,15,1.875,0,abe s pizza,940 market street,37.783773,-122.408838,2025-05-16,0,0.0
ABRAHAM FARMERS MARKET,4,1,0.25,0,abraham farmers market,3931 geary boulevard,37.78106005,-122.4614375,2025-04-16,0,0.0
ABRAZO,3,0,0.0,0,abrazo,2000 hyde street,37.799353,-122.4188908,2023-06-27,0,0.0
ABS SEAFOOD,1,0,0.0,0,abs seafood,1994 37th avenue,37.7523998,-122.4954512,2020-09-20,0,0.0
ABSINTHE,2,4,2.0,0,absinthe,398 hayes street,37.777149,-122.4227025,2024-09-13,0,0.0
ABSINTHE BRASSERIE BAR,1,0,0.0,0,absinthe brasserie bar,398 hayes street,37.77694,-122.422962,2022-01-19,0,0.0
ABSINTHE PASTRY,1,0,0.0,0,absinthe pastry,201 ivy street,37.777492,-122.421458,2022-08-10,0,0.0
ABSINTHE PASTRY KITCHEN,2,4,2.0,0,absinthe pastry kitchen,201 ivy street,37.77752223,-122.421545,2024-12-13,0,0.0
ABSTEAK,6,9,1.5,0,absteak,124 ellis street,37.785726,-122.4085275,2025-05-15,0,0.0
ABU SALIM MIDDLE EASTERN GRILL,8,20,2.5,0,abu salim middle eastern grill,1599 haight street,37.769706,-122.448348,2025-03-04,0,0.0
ABV,7,10,1.4285714285714286,0,abv,3174 16th street,37.765071,-122.4235665,2025-04-24,0,0.0
ACADEMY OF ART 620 SUTTER,2,0,0.0,0,academy of art 620 sutter,620 sutter street,37.789245,-122.4107415,2025-03-03,0,0.0
ACADEMY OF ART ART CAFE 80704011,1,0,0.0,0,academy of art art cafe 80704011,655 sutter street,37.788617,-122.4110521,2022-09-13,0,0.0
ACADEMY OF ART DINING SERVICES 80704001,1,0,0.0,0,academy of art dining services 80704001,655 sutter street,37.788633,-122.411061,2025-04-28,0,0.0
ACADEMY OF ART UNIVERSITY,1,0,0.0,0,academy of art university,180 new montgomery street,37.786257,-122.399532,2024-04-23,0,0.0
ACADEMY OF ARTS UNIV,2,0,0.0,0,academy of arts univ,860 sutter street,37.788759,-122.4145845,2024-11-25,0,0.0
ACADEMY OF ARTS UNIV I HOUSE,2,0,0.0,0,academy of arts univ i house,860 sutter street,37.788498,-122.414514,2022-08-30,0,0.0
ACAI R,4,17,4.25,0,acai r,1130 ocean avenue,37.7235483,-122.4538234,2024-07-26,0,0.0
ACCESS SFUSD BAY STREET,4,0,0.0,0,access sfusd bay street,416 bay street,37.8057766,-122.4139884,2023-05-18,0,0.0
ACE S,1,2,2.0,0,ace s,998 sutter street,37.788417,-122.416704,2024-10-10,0,0.0
ACE SUSHI,1,0,0.0,0,ace sushi,1515 sloat boulevard,37.733913,-122.489317,2023-05-23,0,0.0
ACE WASABI S ROCK N ROLL SUSHI,1,0,0.0,0,ace wasabi s rock n roll sushi,3339 steiner street,37.800215,-122.437834,2022-06-28,0,0.0
ACEKING BBQ,6,15,2.5,1,aceking bbq,1820 clement street,37.7825001,-122.4789317,2025-05-07,0,0.16666666666666666
ACME BREAD CO,1,0,0.0,0,acme bread co,1 ferry building 50,37.7955703,-122.3933208,2021-12-18,0,0.0
ACME BREAD COMPANY,6,0,0.0,0,acme bread company,1 ferry building 15,37.79493499,-122.394265,2023-03-10,0,0.0
ACQUERELLO,9,4,0.4444444444444444,0,acquerello,1722 sacramento street,37.791507,-122.421257,2025-06-05,0,0.0
ACQUOLINA,6,11,1.8333333333333333,1,acquolina,1600 stockton street,37.800666,-122.408973,2024-06-21,0,0.16666666666666666
ADAM S GRUB SHACK,2,2,1.0,0,adam s grub shack,1136 valencia street,37.754685,-122.421213,2024-10-24,0,0.0
ADAM S GRUB TRUCK,4,0,0.0,0,adam s grub truck,off the grid,37.794561,-122.4205446,2022-10-04,0,0.0
ADDA CLEVENGER JUNIOR PREP,1,2,2.0,0,adda clevenger junior prep,180 fair oaks street,37.753911,-122.424327,2024-11-14,0,0.0
ADELITA S ANTOJITOS,1,0,0.0,0,adelita s antojitos,101 hyde street,37.781838,-122.4157095,2024-05-24,0,0.0
ADITI INDIAN CUISINE,11,11,1.0,2,aditi indian cuisine,1101 valencia street,37.755207,-122.42079,2025-01-14,0,0.18181818181818182
AEDAN,1,0,0.0,0,aedan,1 ferry building,37.7954425,-122.3936136,2021-12-18,0,0.0
AEDAN KOJI,3,9,3.0,0,aedan koji,613 york street,37.761453,-122.40882,2025-05-08,0,0.0
AEGEAN DELIGHTS,5,3,0.6,0,aegean delights,545 castro street,37.760184,-122.434587,2025-06-23,0,0.0
AFC SUSHI AT MOLLIE STONE S 10,3,0,0.0,0,afc sushi at mollie stone s 10,635 portola drive,37.744876,-122.452425,2023-03-27,0,0.0
AFC SUSHI AT WALGREENS 890,4,0,0.0,0,afc sushi at walgreens 890,135 powell street,37.7860604,-122.4082781,2023-03-29,0,0.0
AFC SUSHI GOOD LIFE GROCERS,5,7,1.4,0,afc sushi good life grocers,448 cortland avenue,37.738899,-122.416731,2025-05-15,0,0.0
AFC SUSHI GUS COMMUNITY MARKET,1,9,9.0,0,afc sushi gus community market,2111 harrison street,37.764,-122.4128205,2024-11-18,0,0.0
AFC SUSHI GUS MARKET 3,5,4,0.8,0,afc sushi gus market 3,1101 4th street,37.7743203,-122.3902062,2025-06-20,0,0.0
AFC SUSHI GUS MARKET 4,4,0,0.0,0,afc sushi gus market 4,3701 noriega street,37.7528552,-122.5035708,2025-05-02,0,0.0
AFC SUSHI GUS S COMMUNITY MARKET,3,0,0.0,0,afc sushi gus s community market,2111 harrison street,37.7639786,-122.4126587,2023-07-19,0,0.0
AFC SUSHI HAIGHT STREET MARKET,4,0,0.0,0,afc sushi haight street market,1530 haight street,37.7702281,-122.4475864,2023-07-19,0,0.0
AFC SUSHI HAIGHT STREET MKT,1,1,1.0,0,afc sushi haight street mkt,1530 haight street,37.77021,-122.4476415,2025-04-24,0,0.0
AFC SUSHI MOLLIE STONE S 10,1,0,0.0,0,afc sushi mollie stone s 10,635 portola drive,37.744731,-122.452299,2025-01-09,0,0.0
AFC SUSHI MOLLIE STONE S 2,6,0,0.0,0,afc sushi mollie stone s 2,2435 california street,37.788462,-122.4347535,2024-08-28,0,0.0
AFC SUSHI MOLLIE STONE S 9,2,0,0.0,0,afc sushi mollie stone s 9,4201 18th street,37.760773,-122.436389,2024-06-27,0,0.0
AFC SUSHI SAFEWAY 0785,2,0,0.0,0,afc sushi safeway 0785,850 la playa street,37.7725837,-122.5094277,2023-03-02,0,0.0
AFC SUSHI SAFEWAY 1206,6,0,0.0,0,afc sushi safeway 1206,300 bay street,37.805758,-122.412774,2023-02-24,0,0.0
AFC SUSHI SAFEWAY 1490,5,1,0.2,0,afc sushi safeway 1490,2300 16th street,37.766475,-122.410422,2024-09-09,0,0.0
AFC SUSHI SAFEWAY 1507,8,3,0.375,0,afc sushi safeway 1507,2020 market street,37.768743,-122.427549,2025-03-04,0,0.0
AFC SUSHI SAFEWAY 1711,6,0,0.0,0,afc sushi safeway 1711,15 marina boulevard,37.804581,-122.4330255,2025-03-05,0,0.0
AFC SUSHI SAFEWAY 2606,5,0,0.0,0,afc sushi safeway 2606,298 king street,37.776771,-122.3941275,2025-04-03,0,0.0
AFC SUSHI SAFEWAY 2646,6,0,0.0,0,afc sushi safeway 2646,735 7th avenue,37.774494,-122.4651375,2025-01-16,0,0.0
AFC SUSHI SAFEWAY 3066,4,0,0.0,0,afc sushi safeway 3066,375 32nd avenue,37.78218,-122.4929565,2024-04-12,0,0.0
AFC SUSHI SAFEWAY 4601,6,1,0.16666666666666666,0,afc sushi safeway 4601,145 jackson street,37.796984,-122.398887,2025-03-20,0,0.0
AFC SUSHI SAFEWAY 667,3,0,0.0,0,afc sushi safeway 667,5290 diamon heights boulevard,37.74369615,-122.438042,2025-05-08,0,0.0
AFC SUSHI SAFEWAY 739,3,0,0.0,0,afc sushi safeway 739,3350 mission street,37.742998,-122.421638,2022-07-14,0,0.0
AFC SUSHI SAFEWAY 785,2,1,0.5,0,afc sushi safeway 785,850 la playa street,37.77231397,-122.5099446,2025-06-16,0,0.0
AFC SUSHI SAFEWAY 909,4,0,0.0,0,afc sushi safeway 909,730 taraval street,37.7434468,-122.4740564,2024-08-27,0,0.0
AFC SUSHI SAFEWAY 964,3,0,0.0,0,afc sushi safeway 964,4950 mission street,37.7199904,-122.4389118,2024-10-15,0,0.0
AFC SUSHI SAFEWAY 985,4,0,0.0,0,afc sushi safeway 985,2350 noriega street,37.7542035,-122.4889138,2024-08-16,0,0.0
AFC SUSHI SAFEWAY 995,4,0,0.0,0,afc sushi safeway 995,1335 webster street,37.783116,-122.431644,2024-05-01,0,0.0
AFC SUSHI WALGREENS 890,4,15,3.75,0,afc sushi walgreens 890,135 powell street,37.786014,-122.408307,2025-02-11,0,0.0
AFICI,1,0,0.0,0,afici,680 folsom street 125,37.7845621,-122.3984986,2022-10-26,0,0.0
AFTER HOURS,2,0,0.0,0,after hours,3044 taraval street,37.7422285,-122.4989591,2022-06-23,0,0.0
AGAVE SPIRITS BAR 644,1,0,0.0,0,agave spirits bar 644,1 warriors way lvl 600 east,37.76797301,-122.387666,2024-12-06,0,0.0
AGRICULTURAL INSTITUTE OF MARIN,5,6,1.2,0,agricultural institute of marin,3251 20th avenue,37.728477,-122.4768375,2025-06-08,0,0.0
AIC,2,18,9.0,0,aic,49 s van ness avenue 7th floor,37.774431,-122.418045,2025-06-10,0,0.0
AICHA,7,6,0.8571428571428571,1,aicha,1303 polk street,37.78893,-122.420637,2025-05-06,0,0.14285714285714285
AIM HIGH BAYVIEW,1,0,0.0,0,aim high bayview,1195 hudson avenue,37.732311,-122.382189,2024-07-16,0,0.0
AIM HIGH EXCELSIOR,1,0,0.0,0,aim high excelsior,450 somerset street,37.725696,-122.4076815,2025-06-24,0,0.0
AIM HIGH LICK WILMERDING HS,1,1,1.0,0,aim high lick wilmerding hs,755 ocean avenue,37.722789,-122.4490095,2024-06-25,0,0.0
AIM HIGH MISSION,1,9,9.0,0,aim high mission,321 fair oaks street,37.751481,-122.4238185,2025-06-25,0,0.0
AIM HIGH URBAN,4,2,0.5,0,aim high urban,1563 page street,37.77084,-122.4463635,2025-06-25,0,0.0
AISO,2,0,0.0,0,aiso,4068 18th street,37.761165,-122.434245,2025-06-16,0,0.0
AJI KIJI,3,1,0.3333333333333333,0,aji kiji,1552 fillmore street,37.78407,-122.43258,2024-09-06,0,0.0
AJISEN RAMEN,3,0,0.0,1,ajisen ramen,865 market street stc 12,37.784317,-122.407563,2022-11-08,0,0.3333333333333333
AJISHO USA,3,0,0.0,0,ajisho usa,167 leland avenue,37.712241,-122.4070425,2024-12-17,0,0.0
AJLOUN GAS SHOP 1,1,1,1.0,0,ajloun gas shop 1,3601 lawton street,37.756629,-122.5016685,2024-10-25,0,0.0
AK SUBS,3,0,0.0,0,ak subs,397 08th street,37.773884,-122.408631,2023-08-03,0,0.0
AKARI,3,2,0.6666666666666666,0,akari,1155 folsom street,37.7756413,-122.4088518,2025-02-26,0,0.0
AKIBA,1,0,0.0,0,akiba,3141 clement street,37.781585,-122.492793,2020-08-31,0,0.0
AKIKO S,7,8,1.1428571428571428,0,akiko s,1501 california street,37.790595,-122.4192645,2025-06-05,0,0.0
AKIKO S SUSHI BAR,2,0,0.0,0,akiko s sushi bar,542a mason street,37.788484,-122.410045,2023-05-03,0,0.0
AKIKOS SUSHI BAR,1,1,1.0,0,akikos sushi bar,542 mason street a,37.78850199,-122.4101188,2024-08-12,0,0.0
AKIRA JAPANESE,2,7,3.5,0,akira japanese,1634 bush street,37.788471,-122.424228,2024-10-30,0,0.0
AL CARAJO,5,7,1.4,0,al carajo,3224 1 2 22nd street,37.7574024,-122.4053803,2025-01-07,0,0.0
AL CHILE SALVY MEX CUISINE,2,0,0.0,0,al chile salvy mex cuisine,98 judah street,37.762479,-122.462712,2025-04-30,0,0.0
AL HAMRA,6,0,0.0,1,al hamra,3083 16th street,37.764913,-122.421349,2023-04-13,0,0.16666666666666666
AL MASRI EGYPTIAN,3,7,2.3333333333333335,0,al masri egyptian,4031 balboa street,37.77525,-122.502159,2025-06-06,0,0.0
AL PASTOR PAPI,6,4,0.6666666666666666,0,al pastor papi,232 ofarrell street,37.786545,-122.4086445,2025-06-03,0,0.0
AL S SUPER,5,8,1.6,0,al s super,3286 mission street,37.744479,-122.421168,2025-03-28,0,0.0
ALAMEDA FUELS,1,12,12.0,0,alameda fuels,300 5th street,37.779921,-122.4033525,2025-02-04,0,0.0
ALAMO DRAFTHOUSE CINEMAS,9,20,2.2222222222222223,0,alamo drafthouse cinemas,2550 mission street,37.756224,-122.4190125,2025-06-05,0,0.0
ALAMO SCHOOL,4,0,0.0,0,alamo school,250 23rd avenue,37.782903,-122.482756,2023-02-24,0,0.0
ALAMO SQUARE,8,4,0.5,0,alamo square,803 fillmore street,37.776944,-122.431444,2024-07-12,0,0.0
ALBERTINO MARKET,2,1,0.5,0,albertino market,1897 lombard street,37.800063,-122.4325575,2025-03-14,0,0.0
ALBORZ,9,49,5.444444444444445,1,alborz,1245 van ness avenue,37.787328,-122.4221355,2024-09-24,0,0.1111111111111111
ALCATRAZ EMBARKATION,1,0,0.0,0,alcatraz embarkation,49 s van ness avenue 7th floor,37.774431,-122.418045,2025-04-04,0,0.0
ALCATRAZ MARKET,4,2,0.5,0,alcatraz market,757 beach street,37.8063241,-122.4212867,2024-10-24,0,0.0
ALCHEMIST WOODBURY,5,7,1.4,1,alchemist woodbury,685 3rd street,37.7792685,-122.392946,2024-08-22,0,0.2
ALEMANY AND OCEAN 76 AUTO CARE,1,0,0.0,0,alemany and ocean 76 auto care,1798 alemany boulevard,37.723977,-122.437791,2025-05-30,0,0.0
ALEMANY FARMERS MARKET,1,0,0.0,0,alemany farmers market,100 alemany boulevard,37.736847,-122.4090045,2025-05-31,0,0.0
ALEMANY SHELL,1,0,0.0,0,alemany shell,2200 alemany boulevard,37.717875,-122.442786,2024-10-17,0,0.0
ALEMBIC SF,2,5,2.5,0,alembic sf,1725 haight street,37.769211,-122.451219,2024-10-11,0,0.0
ALES UNLIMITED,1,0,0.0,0,ales unlimited,2398 webster street,37.792593,-122.432652,2024-07-26,0,0.0
ALEXANDER S STEAKHOUSE,5,3,0.6,0,alexander s steakhouse,448 brannan street,37.779153,-122.395569,2025-04-23,0,0.0
ALEXIS APARTMENTS,1,1,1.0,0,alexis apartments,380 clementina street,37.781127,-122.403681,2024-08-26,0,0.0
ALFAJORES NARCISO,4,0,0.0,0,alfajores narciso,103 horne avenue,37.7266498,-122.3656532,2023-04-13,0,0.0
ALICE FONG YU ELEMENTARY SCHOOL,9,0,0.0,0,alice fong yu elementary school,1541 12th avenue,37.758969,-122.469696,2025-03-25,0,0.0
ALICE S,5,0,0.0,1,alice s,1599 sanchez street,37.743602,-122.428803,2023-05-24,2,0.2
ALICES,2,11,5.5,0,alices,1599 sanchez street,37.743705,-122.428638,2025-04-09,0,0.0
ALIMENT,3,5,1.6666666666666667,0,aliment,790 bush street,37.7901244,-122.4103136,2025-04-09,0,0.0
ALIMENTARI AURORA,5,3,0.6,0,alimentari aurora,1415 18th street,37.76240480000001,-122.3968338,2025-05-08,0,0.0
ALIMENTO,4,4,1.0,0,alimento,507 columbus avenue,37.7996319,-122.4094865,2024-11-27,0,0.0
ALL DAY KITCHENS,1,1,1.0,0,all day kitchens,483 sacramento street,37.793925,-122.400954,2025-03-21,0,0.0
ALL FRESH MARKET,2,0,0.0,0,all fresh market,1532 ocean avenue,37.724706,-122.4587925,2024-08-21,0,0.0
ALL GOOD PIZZA,4,3,0.75,0,all good pizza,1605 jerrold avenue,37.738764,-122.3897355,2025-03-13,0,0.0
ALL NITE PIZZA FOODS,8,0,0.0,0,all nite pizza foods,5155 3rd street,37.731303,-122.391684,2025-06-17,0,0.0
ALL SEASON MARKET,6,11,1.8333333333333333,0,all season market,401 capp street,37.760166,-122.4178425,2025-04-29,0,0.0
ALL STARS DONUTS,7,3,0.42857142857142855,0,all stars donuts,901 clement street,37.782567,-122.468994,2025-01-14,0,0.0
ALL STATES BEST FOODS,3,7,2.3333333333333335,0,all states best foods,1607 20th street,37.75978190000001,-122.3975209,2025-01-08,0,0.0
ALL WASHED UP,2,0,0.0,0,all washed up,500 5th avenue,37.77905876,-122.4630494,2025-05-21,0,0.0
ALLSTARS,4,7,1.75,0,allstars,98 9th street,37.776285,-122.415084,2025-03-31,0,0.0
ALLSTARS CAFE,5,2,0.4,1,allstars cafe,1500 market street,37.775254,-122.4195586,2025-01-30,0,0.2
ALLSTARS DONUTS,9,7,0.7777777777777778,0,allstars donuts,399 5th street,37.779255,-122.4019305,2025-02-04,0,0.0
ALLSTARS DONUTS AND BURGERS,1,2,2.0,0,allstars donuts and burgers,290 golden gate avenue,37.781928,-122.415354,2024-10-23,0,0.0
ALLSTARS DONUTS BURGERS,2,0,0.0,0,allstars donuts burgers,290 golden gate avenue,37.781697,-122.415334,2022-04-28,0,0.0
ALNICO,8,13,1.625,1,alnico,1050 valencia street,37.755945,-122.42133,2024-09-17,0,0.125
ALOHA HAWAIIAN BARBECUE,5,9,1.8,1,aloha hawaiian barbecue,4935 mission street,37.7194197,-122.4386126,2025-02-26,0,0.2
ALTA VISTA LOWER SCHOOL,1,0,0.0,0,alta vista lower school,450 somerset street,37.725696,-122.4076815,2024-09-23,0,0.0
ALTALENA VINOTECA,2,0,0.0,0,altalena vinoteca,446 448 beach street,37.80737701,-122.416281,2024-07-10,0,0.0
ALTAMIRANO GROUP,3,15,5.0,0,altamirano group,1775 fulton street,37.7757,-122.446044,2025-01-21,0,0.0
ALTOVINO,4,2,0.5,0,altovino,1358 mason street,37.796193,-122.411457,2024-08-21,0,0.0
ALUSHE COFFEE BAR,3,1,0.3333333333333333,0,alushe coffee bar,4201 geary boulevard,37.780704,-122.464494,2024-10-29,0,0.0
ALVARADO ELEMENTARY SCHOOL,7,7,1.0,0,alvarado elementary school,625 douglass street,37.753684,-122.438696,2025-03-04,0,0.0
AMADO S,2,0,0.0,0,amado s,998 valencia street,37.757027,-122.4213731,2022-09-15,0,0.0
AMADOS,2,0,0.0,0,amados,998 valencia street,37.757043,-122.4214425,2025-06-25,0,0.0
AMAL S DELI,4,0,0.0,0,amal s deli,1416 haight street,37.77037869999999,-122.4457064,2023-07-12,0,0.0
AMAMI SUSHI BISTRO,2,8,4.0,0,amami sushi bistro,4435 mission street,37.727109,-122.432643,2025-03-04,0,0.0
AMAMI SUSHI BISTRO GEARY,4,1,0.25,0,amami sushi bistro geary,5740 geary boulevard,37.780569,-122.4812295,2024-12-18,0,0.0
AMAMI SUSHI BISTRO SF,4,0,0.0,1,amami sushi bistro sf,4435 mission street,37.727239,-122.432799,2023-01-03,0,0.25
AMARENA,2,7,3.5,0,amarena,2162 larkin street,37.797957,-122.4202275,2024-01-24,0,0.0
AMAWELE S SOUTH AFRICAN KITCHEN,4,0,0.0,0,amawele s south african kitchen,103 horne avenue,37.7266498,-122.3656532,2022-12-27,0,0.0
AMAZONFRESH,1,0,0.0,0,amazonfresh,888 tennessee avenue,37.76063567,-122.3895509,2025-01-02,0,0.0
AMBER INDIA,3,4,1.3333333333333333,0,amber india,25 yerba buena ln,37.785933,-122.404653,2025-03-03,0,0.0
AMBER INDIA CORPORATION,4,0,0.0,0,amber india corporation,25 yerba buena ln,37.785386,-122.403918,2022-08-29,0,0.0
AMBROSIA,3,0,0.0,0,ambrosia,2605 ocean avenue,37.7315244,-122.4734815,2022-03-14,0,0.0
AMC THEATRES METREON 16 MAIN STAND,3,0,0.0,0,amc theatres metreon 16 main stand,135 04th street 3000,37.784548,-122.40419,2022-10-21,0,0.0
AMELIE,3,2,0.6666666666666666,0,amelie,1754 polk street,37.793097,-122.4210735,2025-04-17,0,0.0
AMERICAN BITES INC,10,13,1.3,0,american bites inc,478 green street,37.7998507,-122.4071195,2025-05-22,0,0.0
AMERICAN BUDDHIST CULTURAL SOCIETY,1,0,0.0,0,american buddhist cultural society,49 s van ness avenue 7th floor,37.774431,-122.418045,2024-10-08,0,0.0
AMERICAN BURGER AND INDIAN CUISINE,4,0,0.0,1,american burger and indian cuisine,1063 market street,37.780839,-122.411385,2025-01-16,0,0.25
AMERICAN CONSERVATORY THEATER,3,6,2.0,0,american conservatory theater,415 geary street,37.786815,-122.410224,2024-10-31,0,0.0
AMERICANA GRILL FOUNTAIN,9,6,0.6666666666666666,0,americana grill fountain,3532 balboa street,37.775979,-122.4968175,2025-04-04,0,0.0
AMICI S EAST COAST PIZZERIA,11,3,0.2727272727272727,0,amici s east coast pizzeria,2200 lombard street,37.799802,-122.438034,2024-08-16,0,0.0
AMIGO MARKET,1,1,1.0,0,amigo market,500 ellis street,37.784808,-122.4147285,2024-05-29,0,0.0
AMITIS,7,0,0.0,0,amitis,800 masonic avenue,37.7738482,-122.4458613,2023-05-02,0,0.0
AMITY MARKET,2,1,0.5,0,amity market,3350 taraval street,37.74213,-122.50233,2024-10-16,0,0.0
AMOR IN A JAR,1,0,0.0,0,amor in a jar,1501 cortland avenue,37.739889,-122.4093825,2025-04-30,0,0.0
AMORINO GELATO,6,3,0.5,0,amorino gelato,338 grant avenue,37.790343,-122.4053145,2025-06-17,0,0.0
AMPHAWA THAI NOODLE HOUSE,7,2,0.2857142857142857,0,amphawa thai noodle house,5020 geary boulevard,37.780733,-122.473114,2024-06-06,0,0.0
AMPLE VITALS,3,3,1.0,0,ample vitals,3201 20th avenue,37.728477,-122.4768375,2024-11-27,0,0.0
AMSTERDAM,4,2,0.5,0,amsterdam,930 geary street,37.7863818,-122.4189219,2024-04-04,0,0.0
AN CHI,13,4,0.3076923076923077,0,an chi,4683 mission street,37.723293,-122.435532,2024-12-18,0,0.0
AN JAPANESE,3,0,0.0,0,an japanese,22 peace plaza 510,37.78517201,-122.428706,2024-04-03,0,0.0
AN THE GO,2,4,2.0,0,an the go,4101 judah street,37.760175,-122.506101,2024-11-26,1,0.0
ANA S MARKET,2,0,0.0,0,ana s market,105 broad street,37.713153,-122.45641,2022-06-03,0,0.0
ANAHITA SF CATERING,1,0,0.0,0,anahita sf catering,101 hyde street,37.781838,-122.4157095,2024-09-03,0,0.0
ANAN S DELI KITCHEN,3,1,0.3333333333333333,0,anan s deli kitchen,6900 geary boulevard,37.779921,-122.493528,2024-04-04,0,0.0
ANANDA FUARA KITCHENS,2,4,2.0,0,ananda fuara kitchens,475 6th street,37.776582,-122.4026145,2024-12-16,0,0.0
ANAS MARKET,3,16,5.333333333333333,0,anas market,105 broad street,37.713015,-122.4564255,2024-08-08,0,0.0
ANATOLIAN TABLE,3,10,3.3333333333333335,0,anatolian table,702 valencia street,37.761525,-122.4218025,2025-06-24,1,0.0
ANCHOR OYSTER BAR INC,2,0,0.0,0,anchor oyster bar inc,579 castro street,37.759613,-122.434817,2021-07-12,0,0.0
ANDERSEN BAKERY,5,0,0.0,0,andersen bakery,1737 post street 300,37.7853026,-122.4291745,2023-05-18,0,0.0
